StoryID,SentenceID,Character,normalized_characters
43,3,Irajapala,irajapala
43,4,I Rajapala,i rajapala
43,5,I Rajapala,i rajapala
43,5,pianakne,pianak
43,6,I Rajapala,i rajapala
43,6,cening Durma,cening durma
43,6,pianak bapa,pianak bapa
43,6,cening,cening
43,7,cening,cening
43,7,meme,meme
43,8,bapa,bapa
43,8,cening,cening
43,9,cening,cening
43,10,I Durma,i durma
43,11,Bapane,bapa
43,11,Cening Durma,cening durma
43,11,cening,cening
43,13,cening,cening
43,14,cening,cening
43,17,cening,cening
43,20,cening,cening
43,23,bapa,bapa
43,23,cening,cening
43,23,cening,cening
43,23,bapa,bapa
43,24,I Durma,i durma
43,25,Jero Dukuh,jero dukuh
43,25,I Durma,i durma
43,26,I Durma,i durma
43,27,jero Dukuh,jero dukuh
43,29,I Durma,i durma
43,29,anake agung,anake agung
43,30,Para punggawa,para punggawa
43,30,tandamantri,tandamantri
43,30,I Durma,i durma
43,31,I Durma,i durma
43,32,I Durma,i durma
44,0,i empas luh muani,i empas luh muani
44,1,Beli,beli
44,1,Beli Empas,beli empas
44,1,empase ane lua,empase ane lua
44,2,Luh,luh
44,2,empase muane,empase mua
44,3,Beli,beli
44,5,Beli,beli
44,6,Luh,luh
44,7,Luh,luh
44,8,angsa mabulu putih luh muani,angsa mabulu putih luh muani
44,10,Beli,beli
44,11,empase luh,empase luh
44,12,empase,empase
44,12,i angsa luh muani,i angsa luh muani
44,15,Beli Empas,beli empas
44,15,i angsa,i angsa
44,15,empas,empas
44,15,angsa,angsa
44,15,I Empas muani,i empas muani
44,17,Angsa,angsa
44,18,Empas,empas
44,18,angsa muani,angsa muani
44,20,i empas lua,i empas lua
44,21,Beli Empas,beli empas
44,21,Beli,beli
44,21,Embok Angsa,embok angsa
44,22,I Empas lua,i empas lua
44,24,Beline,beli
44,25,Beli,beli
44,25,empas lua,empas lua
44,26,Angsa ajak dadua,angsa ajak dadua
44,26,I Empas,i empas
44,27,Beli,beli
44,27,Embok,embok
44,27,Empas ajak dadua,empas ajak dadua
44,28,I Angsa muani,i angsa muani
44,29,Beli Empas,beli empas
44,30,Beli,beli
44,30,Embok,embok
44,30,Empas ajak dadua,empas ajak dadua
44,31,Empas Lua,empas lua
44,35,Empas Lua,empas lua
44,36,Beli,beli
44,36,Embok,embok
44,36,Empas ajak dadua,empas ajak dadua
44,38,Beli,beli
44,38,Embok,embok
44,39,I Empas ajaka dadua,i empas ajaka dadua
44,40,Beli,beli
44,40,Embok,embok
44,42,I Empas ajaka dadua,i empas ajaka dadua
44,43,kuluk medem ajaka dadua,kuluk medem ajaka dadua
44,43,I Dakep,i dakep
44,43,Ni Dangal,ni dangal
44,44,Bapane,bapa
44,44,Pa,pa
44,44,empas,empas
44,44,Ni Dangal,ni dangal
44,44,I Dakep,i dakep
44,45,Dangal,dangal
44,46,angsa,angsa
44,47,kuluke muani,kuluke muani
44,48,i empas muani,i empas muani
44,49,I Empas Muani,i empas muani
44,54,I Empas makadadua,i empas makadadua
44,55,empase ajaka dadua,empase ajaka dadua
44,56,I Kuluk,i kuluk
44,56,I Empas,i empas
44,57,I Empas ajaka dadua luh muani,i empas ajaka dadua luh muani
44,57,kuluk luh muani,kuluk luh muani
44,58,Beli,beli
44,58,I Empas ajaka dadua,i empas ajaka dadua
44,59,I Angsa Lua,i angsa lua
44,62,Beli,beli
45,0,empas kekalih lua muani,empas kekalih lua muani
45,1,I Durbudi,i durbudi
45,1,Ni Kacapa,ni kacapa
45,3,i empas,i empas
45,4,i empas,i empas
45,4,angsa akeh ipun kekalih luh muani,angsa akeh ipun kekalih luh muani
45,5,Ni Cenkrenggi,ni cenkrenggi
45,5,I Cengkrengga,i cengkrengga
45,6,I angsa,i angsa
45,6,I empas,i empas
45,9,I angsa,i angsa
45,10,I angsa,i angsa
45,10,I empas,i empas
45,11,I angsa lue muani,i angsa lue muani
45,11,I empas makakalih,i empas makakalih
45,19,I angsa,i angsa
45,19,I empas luh muani,i empas luh muani
45,19,Ratu,ratu
45,19,I Ratune,i ratu
45,20,I Ratu,i ratu
45,20,I Ratu,i ratu
45,21,I Ratu,i ratu
45,21,I Ratu,i ratu
45,22,I Ratu,i ratu
45,23,I Ratu,i ratu
45,24,I empas,i empas
45,25,I angse,i angse
45,25,I empas,i empas
45,25,I angsa,i angsa
45,30,I empas,i empas
45,30,angsane punika,angsa punika
45,31,I empas,i empas
45,31,I angsa,i angsa
45,32,asu kakalih lua muani,asu kakalih lua muani
45,33,I Angsang,i angsang
45,33,Ni Angsing,ni angsing
45,36,"Ni Angsing, angsa","ni angsing, angsa"
45,36,empas,empas
45,37,Ni Angsing,ni angsing
45,39,Beli Angsa,beli angsa
45,39,empas,empas
45,39,angsa,angsa
45,40,I Angsang,i angsang
45,40,empas,empas
45,40,angsa,angsa
45,41,empas,empas
45,42,I Angsa,i angsa
45,43,I empas,i empas
45,43,I Asu,i asu
45,45,I empas makakalih,i empas makakalih
45,46,I empas,i empas
45,46,I Angsang,i angsang
45,46,Ni Angsing,ni angsing
45,46,empas,empas
45,47,I empas,i empas
45,47,I angsa lua muani makakalih,i angsa lua muani makakalih
45,48,I angsa,i angsa
46,0,I Wayan Tigaron,i wayan tigaron
46,2,I Gede Basur,i gede basur
46,4,Jero Bendesa,jero bendesa
46,4,Ni Sukesti,ni sukesti
46,4,I Rijasa,i rijasa
46,5,Ni Sukesti,ni sukesti
46,6,I Nyoman Karang,i nyoman karang
46,8,Ni Rempag,ni rempag
46,9,I Nyoman Karange,i nyoman karange
46,10,Ni Rempag,ni rempag
46,11,Ni Subandar,ni subandar
46,11,Ni Garu,ni garu
46,12,I Wayan Tigaron,i wayan tigaron
46,13,I Wayan Tigaron,i wayan tigaron
46,13,Ni Garu,ni garu
46,13,Ni Sukasti,ni sukasti
46,13,Ni Sukasti,ni sukasti
46,13,I Wayan Tigaron,i wayan tigaron
46,14,I Made Tanu,i made tanu
46,15,I Made Tanu,i made tanu
46,15,I Wayan Tirta,i wayan tirta
46,15,I Made Tanu,i made tanu
46,16,I Basur,i basur
46,16,I Sukasti,i sukasti
46,17,I Gede Basur,i gede basur
46,17,I Pondal,i pondal
46,19,I Nyoman Karang,i nyoman karang
46,19,Beli Gede,beli gede
46,19,Beli,beli
46,19,I Gede Basur,i gede basur
46,19,Nyoman,nyoman
46,19,beli,beli
46,20,Beli,beli
46,20,Ni Sukasti,ni sukasti
46,20,beli,beli
46,20,I Tigaron,i tigaron
46,21,beli,beli
46,22,beli,beli
46,23,I Nyoman Karang,i nyoman karang
46,23,Beli,beli
46,23,Beli,beli
46,24,I Made Tanu,i made tanu
46,25,I Wayan Tirta,i wayan tirta
46,26,I Nyoman Karang,i nyoman karang
46,26,Made,made
46,27,I Made Tanu,i made tanu
46,27,Beli,beli
46,27,beli,beli
46,27,I Tirta,i tirta
46,27,beli,beli
46,28,I Tanu,i tanu
46,28,Ni Sukasti,ni sukasti
46,28,bapa Made,bapa made
46,28,bapa,bapa
46,28,beli Wayan Tirta,beli wayan tirta
46,29,I Nyoman Karang,i nyoman karang
46,29,Ni Sukasti,ni sukasti
46,29,I Wayan Tirta,i wayan tirta
46,30,I Made Tanu,i made tanu
46,30,I Nyoman Karang,i nyoman karang
46,30,Ni Sukasti,ni sukasti
46,30,I Wayan Tirta,i wayan tirta
46,31,I Gede Basur,i gede basur
46,31,Ni Sukasti,ni sukasti
46,32,I Wayan Tigaron,i wayan tigaron
46,32,bapa,bapa
46,33,I Gede Basur,i gede basur
46,33,Cening,cening
46,33,bapa,bapa
46,33,I Sukasti,i sukasti
46,33,I Tirta,i tirta
46,34,bapa,bapa
46,34,cening,cening
46,34,Ni Garu,ni garu
46,36,I Wayan Tigaron,i wayan tigaron
46,37,I Gede Basur,i gede basur
46,38,Ni Sukasti,ni sukasti
46,38,I Nyoman Karang,i nyoman karang
46,39,I Gede Basur,i gede basur
46,45,Ni Sukasti,ni sukasti
46,47,I Gede  Basur,i gede basur
46,47,Ni Garu,ni garu
47,0,jaran,jaran
47,0,pianakne dadua lua muani,pianak dadua lua muani
47,1,pianakne,pianak
47,2,I Jaran,i jaran
47,2,pianakne,pianak
47,3,I Macam,i macam
47,3,I Macan,i macan
47,4,panak jarane,panak jara
47,5,I Macan,i macan
47,6,inan jarane,inan jara
47,6,panakne,panak
47,7,I Macan,i macan
47,7,inan jarane,inan jara
47,8,panak I Jarane,panak i jara
47,9,I Macan,i macan
47,9,I Jaran,i jaran
47,10,Jaran,jaran
47,10,panak Nyaine buka dadua,panak nyai buka dadua
47,12,pianake,pianake
47,13,panak Nyaine,panak nyai
47,13,panak Nyaine,panak nyai
47,14,I Jaran,i jaran
47,14,Macan,macan
47,15,pianak kaine,pianak kai
47,16,panak wakene,panak wake
47,18,panak Jarane,panak jara
47,19,I Jaran,i jaran
47,19,Macan,macan
47,19,panak wakene,panak wake
47,23,I Macan,i macan
47,23,Jaran,jaran
47,24,I Jaran,i jaran
47,25,I Macan,i macan
47,26,I Jaran,i jaran
47,27,I Jaran,i jaran
47,27,panakne,panak
47,27,I Macan,i macan
48,0,Kasiapa Kepuh,kasiapa kepuh
48,1,kedis Goak luh muani,kedis goak luh muani
48,2,Kasiape Kepuh,kasiape kepuh
48,3,Kasiape Kepuh,kasiape kepuh
48,4,I Kasiape Kepuh,i kasiape kepuh
48,4,goak,goak
48,4,I Rare Angon,i rare angon
48,5,I Goak,i goak
48,5,I Rare angon,i rare angon
48,6,I Kasiape Kepuh,i kasiape kepuh
48,6,Goak,goak
48,7,I Goak,i goak
48,9,I Rare angon,i rare angon
48,9,I Rare angon,i rare angon
48,9,I Rare angon,i rare angon
48,10,I Kasiape Kepuh,i kasiape kepuh
48,12,I Goak,i goak
48,12,I Kasiape Kepuh,i kasiape kepuh
48,14,I Kasiape Kepuh,i kasiape kepuh
48,15,I Goak,i goak
48,17,I Goak,i goak
48,17,lelipi,lelipi
48,17,I Kasiape Kepuh,i kasiape kepuh
48,17,Kasiape Kepuh,kasiape kepuh
48,18,I Kasiape Kepuh,i kasiape kepuh
48,18,I Goak,i goak
48,19,I Lelipi,i lelipi
48,19,I Goak,i goak
48,20,I Kasiape Kepuh,i kasiape kepuh
48,20,I Goak,i goak
48,21,lelipi,lelipi
48,24,I Goak,i goak
48,26,I Lelipi,i lelipi
48,26,I Goak,i goak
48,27,I Lelipi,i lelipi
48,28,lelipi,lelipi
48,28,I Kasiape Kepuh,i kasiape kepuh
48,29,I Kasiape Kepuh,i kasiape kepuh
48,30,I Paksi Gagak,i paksi gagak
48,30,I Kasiape Kepuh,i kasiape kepuh
48,30,I naga Taksaka,i naga taksaka
48,32,Ida Sang Prabu Mangsalia,ida sang prabu mangsalia
48,32,pepatih idane,pepatih ida
48,33,Goaknyane,goaknya
48,33,punyan Kasiape Kepuh,punyan kasiape kepuh
48,35,Sang Prabu Mangsalia,sang prabu mangsalia
48,35,Ida Pedanda,ida pedanda
48,36,Ratu Peranda,ratu peranda
48,36,Ida Pedanda,ida pedanda
48,36,Dewa Sang Prabu,dewa sang prabu
48,36,I Dewa,i dewa
48,36,I Naga taksaka,i naga taksaka
48,37,I Lelipi,i lelipi
48,37,I Dewa,i dewa
48,37,I Naga Taksaka,i naga taksaka
48,37,I Dewa,i dewa
48,37,panjak idewane,panjak idewa
48,40,Ida Sang Prabu,ida sang prabu
48,40,panjak-panjak idane,panjak-panjak ida
48,40,sang prabu,sang prabu
48,42,Panjake sami,panjake sami
48,42,I Naga Taksaka,i naga taksaka
48,43,I Naga Taksaka,i naga taksaka
48,44,Ida Sang Prabu Mangsalia,ida sang prabu mangsalia
48,45,panjak-panjak idane,panjak-panjak ida
48,46,panjak-panjak,panjak-panjak
48,46,I Kasiape Kepuh,i kasiape kepuh
48,46,Naga,naga
49,0,I Kecut,i kecut
49,2,I kecut,i kecut
49,3,Dadong Getget,dadong getget
49,4,Dadong Getget,dadong getget
49,4,I Kecut,i kecut
49,4,Kecut,kecut
49,4,Kecut,kecut
49,4,dadong,dadong
49,5,Kecut,kecut
49,5,Dadong Getget,dadong getget
49,6,Kecut,kecut
49,6,Kecut,kecut
49,7,Dadong Getget,dadong getget
49,7,I Kecut,i kecut
49,8,I Dadong,i dadong
49,8,I Kecut,i kecut
49,8,Dadong,dadong
49,8,Dadong,dadong
49,8,Dadong,dadong
49,9,I Dadong,i dadong
49,10,Dadong,dadong
49,11,I Dadong,i dadong
49,12,Kecut,kecut
49,13,timpalne,timpal
49,14,Dadong,dadong
49,14,Dadong Getget,dadong getget
49,14,Dadong,dadong
49,14,Dadong,dadong
49,16,I Kecut,i kecut
49,18,I Kecut,i kecut
49,19,timpalne,timpal
49,20,Dadong,dadong
49,20,I meme,i meme
49,20,bapa,bapa
49,21,I Kecut,i kecut
49,21,I reraman ipun,i reraman ipun
49,21,meme,meme
49,21,I Dadong Getget,i dadong getget
49,27,memene,meme
49,27,meme,meme
49,28,Dadong,dadong
49,28,memen icange,memen icange
49,29,Dadong,dadong
49,30,Dadong,dadong
49,30,Dadong,dadong
49,31,Kecut,kecut
49,31,Kecut,kecut
49,32,bapanne,bapan
49,33,Kecut,kecut
49,34,I Dadong,i dadong
49,37,I Kecut,i kecut
49,37,Dadong Getget,dadong getget
49,37,Dadong,dadong
49,37,Dadong: Dadong,dadong: dadong
49,37,Dadong,dadong
49,38,I Dadong,i dadong
49,40,I Dadong,i dadong
49,40,I Kecut,i kecut
49,41,I Kecut,i kecut
49,41,bapanne,bapan
49,41,I Dadong,i dadong
49,42,I Kecut,i kecut
49,42,bapanne,bapan
49,42,I Dadong,i dadong
49,43,I Dadong,i dadong
49,44,Kecut,kecut
49,45,I Dadong,i dadong
49,45,I Kecut,i kecut
49,46,Dadong,dadong
49,46,Dadong,dadong
49,47,Dadong Getget,dadong getget
49,47,I Kecut,i kecut
49,48,I Dadong,i dadong
49,48,I Kecut,i kecut
49,49,I Kecut,i kecut
49,49,I Dadong,i dadong
49,50,meme,meme
49,50,bapanne,bapan
49,51,meme,meme
49,51,bapa,bapa
49,53,meme,meme
49,53,bapanne,bapan
49,55,I Kecut,i kecut
49,55,Dadong,dadong
49,56,Dadong,dadong
49,57,Kecut,kecut
49,57,Dadong,dadong
49,59,I Kecut,i kecut
49,59,Dadong,dadong
49,60,Dadong,dadong
49,60,Batara Sri,batara sri
49,61,I Dadong Getget,i dadong getget
49,62,I Kecut,i kecut
49,64,Dadong Getget,dadong getget
49,64,Batara Sri,batara sri
50,0,kedis gelatik,kedis gelatik
50,1,meme bape i kedis gelatik,meme bape i kedis gelatik
50,1,panak panak ne,panak panak ne
50,1,panak panakne ento,panak panak ento
50,2,Bapa Gelatik,bapa gelatik
50,3,Bapa,bapa
50,3,panakne,panak
50,3,cening,cening
50,3,raksasa gede tur jele,raksasa gede tur jele
50,4,Bapa Gelatik,bapa gelatik
50,4,panak-pamak gelatik,panak-pamak gelatik
50,5,bape,bape
50,5,cening,cening
50,5,bape,bape
50,6,singa,singa
50,7,i Bapa Gelatik,i bapa gelatik
50,8,i singa,i singa
50,9,panak-panak cange,panak-panak cange
50,9,I singa,i singa
50,10,i Bapa Gelatik,i bapa gelatik
50,12,i Bapa Gelatik,i bapa gelatik
50,13,cening,cening
50,13,Bapa,bapa
50,13,raksasane ento,raksasa ento
51,0,I Keker,i keker
51,1,I Lutung,i lutung
51,1,I Keker,i keker
51,2,Keker,keker
51,3,I Keker,i keker
51,3,Lutung,lutung
51,7,I Keker,i keker
51,8,Keker,keker
51,9,I Lutung,i lutung
51,9,I Keker,i keker
51,10,I Keker,i keker
51,11,I Lutung,i lutung
51,11,I Keker,i keker
51,14,I Lutung,i lutung
51,15,I Keker,i keker
51,15,I Lutung,i lutung
51,16,Keker,keker
51,16,I Lutung,i lutung
51,17,I Lutung,i lutung
51,21,I Keker,i keker
51,22,I Liutung,i liutung
51,22,I Keker,i keker
51,22,Keker,keker
51,23,I Keker,i keker
51,24,Lutung,lutung
51,26,I Lutung,i lutung
51,26,Keker,keker
51,26,I Keker,i keker
51,26,Lutung,lutung
51,26,I Keker,i keker
51,26,I Keker,i keker
51,27,I Lutung,i lutung
51,27,Keker,keker
51,29,I Lutung,i lutung
51,29,I Keker,i keker
51,30,I Keker,i keker
51,30,Lutung,lutung
51,32,I Lutung,i lutung
51,32,I Keker,i keker
51,33,I Keker,i keker
51,34,I Lutung,i lutung
51,34,I Keker,i keker
51,37,I Keker,i keker
51,37,Lutung,lutung
51,38,I Keker,i keker
51,38,I Lutung,i lutung
51,40,Keker,keker
51,44,I Keker,i keker
51,47,I Lutung,i lutung
51,48,I Keker,i keker
51,49,I Lutung,i lutung
51,49,I Keker,i keker
51,49,I Keker,i keker
51,49,Lutung,lutung
51,49,I Lutung,i lutung
51,50,I keker,i keker
51,51,I Lutung,i lutung
51,52,I Keker,i keker
51,53,I Lutung,i lutung
51,53,Keker,keker
51,53,I Keker,i keker
51,53,Lutung,lutung
51,55,I Keker,i keker
51,56,I Lutung,i lutung
51,57,I Keker,i keker
51,58,I Lutung,i lutung
51,58,I Keker,i keker
51,59,I Keker,i keker
51,59,I Lutung,i lutung
51,60,Lutung,lutung
51,62,I Lutung,i lutung
51,62,I Keker,i keker
51,63,Keker,keker
51,63,Keker,keker
51,64,Keker,keker
51,64,Keker,keker
51,66,Keker,keker
51,66,I Lutung,i lutung
51,66,I Keker,i keker
51,67,I Keker,i keker
51,67,I Lutung,i lutung
51,68,I Lutung,i lutung
52,0,sang prabu,sang prabu
52,1,I Blanguyang,i blanguyang
52,2,Asune ento,asu ento
52,3,Ida sang prabu,ida sang prabu
52,3,asune ento,asu ento
52,3,asune ento,asu ento
52,3,burone,buro
52,3,burone,buro
52,4,buron,buron
52,5,burone,buro
52,5,I Samong,i samong
52,6,burone,buro
52,6,I Blanguyang,i blanguyang
52,7,I Samong,i samong
52,8,I Blanguyang,i blanguyang
52,9,burone,buro
52,10,Kelesih,kelesih
52,10,I Samong,i samong
52,10,Ratu Sang Prabu,ratu sang prabu
52,11,I Samong,i samong
52,11,Kelesih,kelesih
52,13,I Kelesih,i kelesih
52,13,asu Blanguyang,asu blanguyang
52,14,I Kelesih,i kelesih
52,15,Ida Sang Prabu,ida sang prabu
52,15,I Blanguyang,i blanguyang
52,16,I Kelesih,i kelesih
52,16,I Blangyang,i blangyang
52,18,I Kelesih,i kelesih
52,19,Ida Sang Prabu,ida sang prabu
52,19,I Blanguyang,i blanguyang
52,20,I Blanguyang,i blanguyang
52,20,Ida Sang Prabu,ida sang prabu
52,20,I Blanguyang,i blanguyang
52,22,I Kelesih,i kelesih
52,23,I Kelesih,i kelesih
52,23,I Samonge,i samonge
52,24,I Kelesih,i kelesih
52,24,Ida Sang Prabu asune,ida sang prabu asu
52,25,I Kelesih,i kelesih
52,25,I Samong,i samong
52,25,I Kelesih,i kelesih
52,25,I Blanguyang,i blanguyang
53,0,punyan kepuh gede tur tegeh,punyan kepuh gede tur tegeh
53,1,I Kepuh,i kepuh
53,2,kedis goak,kedis goak
53,3,I Goak,i goak
53,3,I Kepuh,i kepuh
53,5,Kepuh,kepuh
53,9,I Kepuh,i kepuh
53,9,Goak,goak
53,11,i pangangon,i pangangon
53,14,I Goak,i goak
53,14,Kepuh,kepuh
53,16,I pangangon,i pangangon
53,17,Goak,goak
53,19,I Goak,i goak
53,24,pangangon,pangangon
53,24,I Kepuh,i kepuh
53,25,I Kepuh,i kepuh
53,27,I Kepuh,i kepuh
53,28,I Goal,i goal
53,28,I Kepuh,i kepuh
53,31,I Goak,i goak
53,32,I Lelipi Raja,i lelipi raja
53,33,I Kepuh,i kepuh
53,34,I Lelipi,i lelipi
53,34,I Kepuh,i kepuh
53,37,I Goak,i goak
53,39,I Kepuh,i kepuh
53,40,I Lelipi Raja,i lelipi raja
53,42,I Lelipi Raja,i lelipi raja
53,43,I Kepuh,i kepuh
53,44,I Kepuh,i kepuh
53,45,I Goak,i goak
53,45,I Lelipi Raja,i lelipi raja
53,46,I Goak,i goak
53,47,I Kepuh,i kepuh
53,51,I Kepuh,i kepuh
53,52,I Lelipi Raja,i lelipi raja
53,54,Krama desa Mandara Giri,krama desa mandara giri
53,58,Dane Bendesa Mandara Giri,da bendesa mandara giri
53,58,krama desane,krama desa
53,59,Para pacalang,para pacalang
53,61,I Lelipi Raja,i lelipi raja
53,63,Bendesa Mandara Giri,bendesa mandara giri
53,63,krama desane,krama desa
53,64,krama desane,krama desa
53,65,para krama desane,para krama desa
53,69,I Lelipi Raja,i lelipi raja
53,73,I Lelipi Raja,i lelipi raja
53,74,I Kepuh,i kepuh
54,0,I Kerug,i kerug
54,3,I Kerug,i kerug
54,7,I Kerug,i kerug
54,9,I Kerug,i kerug
54,11,I Kerug,i kerug
54,13,I Kerug,i kerug
54,13,pisagane,pisaga
54,14,I Kerug,i kerug
54,15,kelihan desa,kelihan desa
54,16,I Kerug,i kerug
54,16,kelihan desa,kelihan desa
54,17,I Kerug,i kerug
54,21,I Kerug,i kerug
54,22,I Kerug,i kerug
54,24,I Kerug,i kerug
54,25,I Kerug,i kerug
54,27,I Kerug,i kerug
54,28,I Kerug,i kerug
54,31,I Kerug,i kerug
54,33,I Kerug,i kerug
54,37,I Kerug,i kerug
54,42,I Kerug,i kerug
54,50,I Kerug,i kerug
54,52,I Kerug,i kerug
54,57,anak muani pisagane I Kerug,anak muani pisaga i kerug
54,58,I Kerug,i kerug
54,59,pisagane,pisaga
54,60,Pisagane I Kerug,pisaga i kerug
54,60,I Kerug,i kerug
54,61,I Kerug,i kerug
54,62,pisagane I Kerug,pisaga i kerug
54,64,I Kerug,i kerug
55,0,beburonan,beburonan
55,3,I Macan Poleng,i macan poleng
55,4,beburon ane lenan,beburon ane lenan
55,5,I Macan Poleng,i macan poleng
55,6,beburon ane liwat,beburon ane liwat
55,7,liu burone,liu buro
55,8,I Macan Poleng,i macan poleng
55,10,I Macan Poleng,i macan poleng
55,11,I Macan Poleng,i macan poleng
55,12,panak celeng,panak celeng
55,15,kucit,kucit
55,16,kucit liu,kucit liu
55,19,kucit ane paling mokoha,kucit ane paling mokoha
55,20,Kucit ane lenan,kucit ane lenan
55,21,Kucite,kucite
55,22,para wadua burone,para wadua buro
55,22,macan,macan
55,23,Makejang burone,makejang buro
55,23,I Macan Poleng,i macan poleng
55,24,I Macan,i macan
55,25,I Bojog Ireng,i bojog ireng
55,25,I Macan Poleng,i macan poleng
55,25,burone,buro
55,26,I Kidang,i kidang
55,26,bojog,bojog
55,26,I Macan Poleng,i macan poleng
55,26,I Kebo,i kebo
55,28,I Kidang,i kidang
55,29,I Bojog,i bojog
55,30,I Kidang,i kidang
55,30,Bojog,bojog
55,30,I Macan,i macan
55,30,I Macan,i macan
55,31,buron,buron
55,31,I Macan Poleng,i macan poleng
55,32,I Kucit,i kucit
55,33,I Macan,i macan
55,39,I Bojog,i bojog
55,40,I Macan,i macan
55,40,bojog cekah,bojog cekah
55,43,I Macan Poleng,i macan poleng
55,43,I Bojog,i bojog
55,44,I Bojog Ireng,i bojog ireng
55,46,I Macan Poleng,i macan poleng
55,47,I Bojog,i bojog
55,48,I Kidang,i kidang
55,49,I Macan Poleng,i macan poleng
55,50,I Rase,i rase
55,50,I Macan Poleng,i macan poleng
55,52,I Kidang,i kidang
55,52,I Macan Poleng,i macan poleng
55,53,I Kidang,i kidang
55,53,Angsa ajak dadua,angsa ajak dadua
55,55,I Angsa,i angsa
55,56,I Macan Poleng,i macan poleng
55,57,sarwa burone,sarwa buro
55,59,I Kidang,i kidang
55,60,I Kidang,i kidang
55,60,I Macan Poleng,i macan poleng
55,60,Macan,macan
55,61,macan lenan,macan lenan
55,61,I Macan Poleng,i macan poleng
55,61,Kidang,kidang
55,61,sarwa buron,sarwa buron
55,62,I Kidang,i kidang
55,63,macan ane lenan,macan ane lenan
55,64,Macane ento,maca ento
55,65,I Macan,i macan
55,66,macan ane lenan,macan ane lenan
55,66,macanne ento,macan ento
55,67,Kidang,kidang
55,67,macanne ento,macan ento
55,69,I Kidang,i kidang
55,70,I Macan Poleng,i macan poleng
55,70,I Kidang,i kidang
55,71,I Macan,i macan
55,72,I Kidang,i kidang
55,75,I Macan,i macan
55,75,macan ane lenan,macan ane lenan
55,75,I Kidang,i kidang
55,76,I Macan,i macan
55,77,I Macan,i macan
55,78,I Macan,i macan
55,79,I Kidang,i kidang
55,79,I Macan,i macan
55,80,I Kidang,i kidang
55,81,I Kidang,i kidang
55,81,sarwa burone,sarwa buro
55,82,I Macan Poleng,i macan poleng
56,0,I Lacur,i lacur
56,7,I Lacur,i lacur
56,7,timpal-timpalne,timpal-timpal
