StoryID,SentenceID,Character
105,258,Raden Galuh
105,259,I Lutung
105,259,I Raden Galuhe
105,260,I Raden Galuh
105,262,I Lutung
105,263,I Lutung
105,264,Raden Galuh
105,264,I Raden Galuh
105,265,Ida Raden Mantri
105,265,I Patih
105,266,Kaka patih
105,266,kaka patih
105,267,ratu dewa agung
105,268,I Patih
105,269,I Patih
105,270,I Patih
105,270,ida Raden Mantri
105,271,Ratu dewa agung
105,273,Raden Mantri
105,274,I Raden Mantri
105,274,I Raden Galuh
105,275,Raden Galuh
105,275,Raden Mantri
105,276,I Raden Galuh
105,277,I Raden Galuh
105,277,I Raden Mantri
105,280,I Mantri Koripan
105,282,I Rade Galuh
105,282,I Lutung
105,282,meme Lutung
105,283,parekane
105,283,I Lutung
105,284,parekane
105,284,I Lutung
105,284,Ida Raden Galuh
105,285,I Lutung
105,286,I Raden Galuh
105,286,Ida Raden Mantri
105,286,Raden Galuh
105,287,Ida sang Prabhu
105,287,okane
105,287,Prameswari
105,287,I Galuh Daha
105,288,Raden Galuh
105,288,I Raden Mantri
105,289,Ida Sang Prabhu
105,289,Ida Prameswari
106,1,Ingtai Nyonyah
106,1,Nyonyah Ingtai
106,2,Nyonyah Ingtai
106,2,biang
106,2,ajine
106,3,biang
106,3,ajine
106,3,Nyonyah Ingati
106,3,biang
106,3,ajine
106,4,Nyonyah Ingtai
106,5,I Babah Sampik
106,5,Nyonyah Ingtai
106,8,I Babah Sampik
106,8,Nyonyah Ingtai
106,10,Ni Ingtai
106,10,I Babah Sampik
106,11,I Nyonyah Ingtai
106,12,I Babah Sampik
106,14,Ni Nyonyah
106,14,I Babah Sampik
106,14,I Babah Sampik
106,14,Ni Nyonyah Ingtai
106,14,I Babah Sampik
106,16,Ni Nyonyah Ingtai
106,17,I Babah Sampik
106,18,I Babah Sampik
106,18,Ni Nyonyah Ingtai
106,19,I Babah Sampik
106,19,I Congliwat
106,19,Ni Nyonyah
106,20,Ni Nyonyah
106,21,I Babah Sampik
106,22,Ni Nyonyah
106,23,Ni Nyonyah
106,23,I Babah Sampik
106,23,Ni Nyonyah
106,23,Ni Nyonyah
106,24,I Babah Sampik
106,25,I Babah Sampik
106,25,Ni Nyonyah Ingtai
106,26,Nyonyah Ingtai
106,26,I Babah Sampik
106,27,I Babah Sampik
106,28,I Babah Sampik
106,28,Ni Nyonyah Ingtai
106,29,Ni Nyonyah
106,29,I Bandar Macun
106,30,Ni Nyonyah
106,31,I Macun
106,31,Ni Nyonyah
106,31,I Babah Sampik
107,1,Sang Prabhu Aji Dharma
107,2,Tandamantri
107,2,Baudanda
107,2,panjakidane
107,4,para istine
107,5,para buronne
107,5,parekane
107,6,Ida Sang Prabhu
107,7,Ida Ula Deles
107,7,Naga Gini
107,7,putran Sang Ananta Boga
107,8,Ula Deles
107,8,Sang Naga Gini
107,9,Naga Gini
107,9,Sang Ananta Boga
107,9,Sang Prabhu Aji Dharma Wirosa
107,10,Sang Ananta Boga
107,10,Sang Prabhu Aji Dharma
107,11,Sang Ananta Boga
107,11,sang Prabhu
107,11,tanda mantrinida
107,12,Sang Ananta Boga
107,13,Sang Ananta Boga
107,13,Ida Sang Prabhu
107,14,Dewa Sang Prabhu
107,14,I Dewa
107,15,I Dewa
107,15,I Dewa
107,17,Sang Prabhu
107,17,tanda mantrine
107,18,prameswari
107,18,panjake
107,19,panjake
107,19,Sang Prabhu
107,19,prameswarine
107,20,cekcek luh
107,20,muanine
107,20,Sang Prabhu
107,20,rabi
107,20,i cekcek luh
107,21,cekceke
107,21,rabinne
107,22,Sang Prabu
107,22,rabinne
107,23,Bli Aji Dharma
107,23,Beli
107,23,Beli
107,24,beli
107,24,sang isteri
107,25,Ida Sang Prabu
107,25,Beli
107,25,adi
107,25,cekceke
107,25,muanine
107,26,rabinne
107,26,cekcek
107,26,Bli
107,27,adi
107,27,adi
107,28,rabinne
107,29,Sang Prabu Aji Dharma
107,29,rabinne
107,30,Sang Aji Dharma
107,31,panjake
107,31,Ida Sang Prabu
107,31,rabinne
107,32,Ida Sang Prabu
107,32,kambing
107,33,I Kambing muani
107,33,kurenane
107,34,Luh
107,34,Ida Sang Prabu
107,35,rabi
107,35,I Kambing Luh
107,35,Beli
107,35,Ida Sang Prabu
107,36,Ida Sang Prabu
107,37,panjake
107,38,Ida Pedanda Siwa budha
108,4,para krama ring Majeti
108,5,Sang Aji Saka
108,6,Sang Aji Saka
108,6,I Sambada
108,6,I Dora
108,7,panjake
108,8,panjake
108,8,Sang Aji Saka
108,9,ikrama
108,11,Sang Aji Saka
108,12,Sang Aji Saka
108,12,parekanne
108,12,Bapa
108,12,Bapa Dora
108,12,Bapa Sambada
108,13,Makakalih parekane
108,13,Sang Aji Saka
108,14,Sang Aji Saka
108,14,pandita
108,15,kalih pandita
108,16,makakalih Sang Pandita
108,18,Sang Aji Saka
108,19,Sang Nata Ratu
108,20,Dewata Nawa Cengkar
108,21,ipanjak
108,22,panjake
108,22,Sang Prabu
108,22,I panjak
108,23,Ida Sang pandita Bekung
108,24,Ida bekung
108,26,Sang Pandita
108,26,Aji Saka
108,26,Sang Aji Saka
108,26,kaula-kaulane
108,26,Sang Aji Saka
108,28,Dewata Cengkar
108,29,Dewata cengkar
108,29,Sang Aji Saka
108,29,Ratu Sang Prabu
108,29,sang Pandita
108,30,Dewata Cengkar
108,30,Dewata Cengkar
108,31,Sang Aji Saka
108,32,Dewate Cengkar
108,32,Dewate Cengkar
108,32,Dewate Cengkar
108,33,Dewate Cengkar
108,33,panjak Medang Kemulan
108,33,Sang Aji Saka
108,33,Dewate Cengkar
108,34,Sang Aji Saka
108,35,Aji Saka
108,35,parekane
108,35,I Sambada
108,36,I Sambada
108,37,I Dora
108,38,I Dora
108,38,I sambada
108,38,Sang Aji Saka
108,38,Dora
108,39,parekane makakalih
108,39,makakalih parekane
108,40,parekan makakalih
108,40,Sang Aji Saka
108,40,parekane makaklih
108,41,parekan
108,41,Sang Aji Saka
109,1,Dewi kunti
109,1,Sang Darma Wangsa
109,1,Sang Bima
109,1,Sang Arjuna
109,1,Sang Nakula
109,1,Sang Sahadewa
109,2,Sang Panca Padawa
109,3,Ida Sang Brahmana
109,4,Ida Brahmana lanang
109,5,I Raksasa Baka
109,7,Ida Brahmana lanang
109,7,Ida Brahmana Istri
109,8,I Detyabaka
109,10,okanne ane maraha isteri
109,10,Ibu
109,10,Ibu
109,10,I Aji
109,11,adin tiange
109,11,I Detya Baka
109,12,aji
109,12,Ibu
109,13,putrane sane lanang
109,13,Aji
109,13,Ibu
109,13,Aji
109,13,Ibu
109,13,I Detyabaka
109,15,Dewi Kunti
109,15,Ratu Pedanda
109,15,Pedanda
109,15,Sang Pandita
109,15,Ibu
109,16,Raksasa Baka
109,17,Krama desane
109,18,Krama desane
109,25,Ida Brahmana lanang
109,26,Ida Sang Brahmana
109,26,Dewi Kunti
109,26,Ratu Pedanda
109,26,Ratu
109,26,I Raksasa Baka
109,27,Dewi Kunti
109,27,Sang Pandita
109,33,Ida Dewi Kunti
109,33,Ratu Pedanda
109,33,Ratu
109,34,pianak titiange
109,34,I Raksasa Baka
109,36,Dewi Kunti
109,36,Ida Sang Pandita
109,37,Dewi Kunti
109,37,Sang Bima
109,37,Ida Sang Pandita
109,38,Cening Sang Bima
109,40,Sang Bima
109,41,biang
109,42,Sang Bima
109,42,Dewi Kunti
109,43,para krama Desa Ekacakra
109,44,I Raksasa Baka
109,45,Sang Bima
109,46,Sang Bima
109,46,I Detyabaka
109,47,Sang Bima
109,47,I Raksasabaka
109,48,Sang Bima
109,49,I Raksasa Baka
109,50,Sang Bima
109,51,I Raksasa Baka
109,51,Sang Bima
109,51,Sang Bima
109,52,Sang Bima
109,52,I Raksasa
109,53,Sang Bima
109,53,I Raksasa Baka
109,56,I Raksasa
109,56,Sang Bima
109,57,I Raksasa
109,57,Sang Bima
109,57,Raksasa
109,58,Ida Sang Bima
109,58,panjake di Ekacakra
109,59,karma Desa Ekacrakane
109,60,karma Desa Ekacakrane
109,60,I Raksasabaka
110,3,kedise cerik-cerik
110,3,kedis gede pesan
110,4,Sang Muun
110,6,Kedise ane cerik-cerik
110,6,kedise ane gede tur galak ento
110,8,Sang Lanjana
110,10,kedis gede
110,11,kedise lenan
110,12,Sang Lanjana
110,12,jerone
110,13,jerone
110,14,kedis cerik
110,14,Sang Muun
110,14,kedis cerik
110,15,Sang Muun
110,18,Sang Lanjana
110,23,Sang Muun
110,27,Sang Lanjana
110,27,Sang Muun
110,28,Sang Muun
110,28,kedis cenik
110,29,Sang Muun
110,30,Sang Lanjana
110,30,Sang Lanjana
110,31,Sang Muun
110,32,Sang Lanjana
110,33,Sang Muun
110,34,Sang Lanjana
110,34,Sang Lanjana
110,36,Sang Lanjana
110,36,Sang Lanjana
110,37,Sang Muun
110,38,Sang Lanjana
110,38,Sang Muun
110,39,Sang Lanjana
110,39,Sang Lanjana
110,41,Sang Muun
110,43,Sang Muun
110,43,Sang Lanjana
110,44,Sang Muun
110,45,Sang Lanjana
110,47,Sang Lanjana
110,48,Sang Muun
110,49,Sang Muun
111,1,paksine
111,2,paksi
111,2,paksi Muun
111,3,Paksine sane lianan
111,3,paksi sane lianan
111,3,paksine
111,3,i paksi Muun
111,4,paksi Lanjana
111,4,Sang Lanjana
111,5,Sang Muun
111,6,Sang Lanjana
111,7,Sang Muun
111,7,Sang Muun
111,8,Sang Lanjana
111,9,Sang Muun
111,10,Sang Lanjana
111,11,Sang Muun
111,11,Sang Muun
111,12,Sang Muun
111,12,Sang Lanjana
111,12,Sang Lanjana
111,12,Sang Muun
111,12,Sang Lanjana
111,12,Sang Lanjana
111,13,Sang Muun
111,13,Sang Lanjana
111,13,Sang Lanjana
111,14,Sang Muun
111,15,Sang Lanjana
111,16,Sang Muun
111,16,Sang Lanjana
111,17,Sang Lanjana
111,18,Sang Muun
112,1,Sang Nandaka
112,2,Sang Prabu SInga
112,3,sawatek asu alase
112,4,Patih Sambada
112,4,I Nohan
112,4,I Tatit
112,5,Sang Nandaka
112,5,prabu Singa
112,6,Sang Nandaka
112,7,Sang Prabu Singa
112,8,sawatek asune
112,10,I Tatit
112,10,I Patih Sambada
112,11,Patih Sambada
112,11,Sang Nandaka
112,13,Prabu Singa
112,13,Sang Nandaka
112,15,I Sambamda
112,15,Sang Nandaka
112,16,I Sambada
112,17,Ratu Pranda
112,17,Sang Prabu Singa
112,18,Sang Prabu Singa
112,18,I ratu
112,21,I Lembu
112,23,I Sambada
112,23,Sang Singa
112,23,Ratu Sri Mregapati
112,23,Sang Nandaka
112,25,Sambada
112,27,I Ratu
112,27,I Ratu
112,27,I Nandaka
112,28,Sang Prabu Singa
112,28,I Nandaka
112,28,Nandaka
112,29,Sang Prabu Singa
112,29,I Sambada
112,29,I Nohan
112,29,I Tatit
112,29,asune makejang
112,31,Sang Prabu Singa
112,32,Sang Nandakane
113,1,Ida Sang Barata
113,1,Sang Rama
113,2,Ida Sang Laksmana
113,2,Ida Dewi Sita
113,3,Ida Maharesi Atri
113,3,Ida Sang Rama
113,4,Ida Sang Maharesi
113,5,Ida Sang Ragutama
113,6,Ida Sang Rama
113,6,Sang Laksmana
113,6,Dewi Sita
113,7,I Wirada
113,8,I raksasa
113,8,Ida Sang Rama
113,11,I Kala Mertiyu
113,11,i raksasa Wirada
113,12,Ida Sang laksamana
113,13,I Wirada
113,13,Sang Rama
113,14,Bagawan Sarabangga
113,16,Ida Sang Rama
113,16,Bagawan Sarabangga
113,16,Dewa Sang Rama
113,16,I dewa
113,20,I Dewa
113,21,I dewa
113,21,Ida Sang Yogi Sutiksna
113,22,I dewa
113,23,I dewa
113,25,Ida Sang Resi Yogi Sutiksna
113,25,I dewa
113,26,Ida Sang Resi
113,28,Ida Sang Rama
113,28,Sang Laksmana
113,28,Ida Dewi Sita
113,30,Ida Resi Sutiksna
113,30,Sang Rama
113,31,Sang Rama
113,33,Sang Rama
113,33,ida sang maharesi
113,34,Ida Sang Rama
113,35,Sang Rama
113,36,Ida Sang Rama
113,37,Ida Sang Maharesi
113,38,Ida Sang Rama
114,1,I Semut Api
114,2,rombonganne I Sidem
114,3,semute-semute
114,7,I Semut Api
114,9,I Sidem
114,11,Semut Api
114,11,I Semut Api
114,14,I Sidem
114,21,I Semut Api
114,21,I Sidem
114,23,I Semut Api
114,24,I Sidem
114,25,I Semut Api
114,26,I Sidem
114,26,I Semut Api
114,27,I Semut Api
114,30,timpal-timpalne
114,34,I Semut Api
114,34,I Sidem
114,34,semut mewarna coklat
114,35,Semute ento
114,35,I Semangah
114,37,I Semangah
114,39,I Semangah
114,40,I Semangah
114,40,semut
114,41,I Semangah
114,41,nyaman-nyamanne
114,42,I Semut Api
114,42,I Sidem
114,43,semut coklat ane mara teka ento
114,45,I Semut Api
114,45,I Sidem
114,45,I Semangah
114,47,Semute ento
114,47,I Semut Api
114,47,I Sidem
114,51,semut-semute
114,53,I Semut Api
114,54,I Sidem
114,55,Semut-semut
114,59,I Semut Api
114,59,I Sidem
114,61,I Semut Api
114,61,I Sidem
114,65,I Semut Api
114,65,I Sidem
114,70,I Semut Api
114,70,I Sidem
114,77,Makatelu emute ento
115,1,I Pagul
115,1,Ni Luh Lancah
115,4,I Pagul
115,10,Luh Lancah
115,14,I Badeng
115,15,I Biing
115,16,I Grungsung
115,17,I Grungsang
115,19,I Pagul
115,19,Ni Luh Lancah
115,20,Ni Luh Lancah
115,22,I Pagul
115,23,Bli Pagul
115,25,I Pagul
115,27,Luh Lancah
115,31,Luh Lancah
115,31,I Biing
115,32,I Badeng
115,33,siape
115,34,I Saa-sangkur
115,34,I Grungsang
115,36,Luh Lancah
115,41,I Pagul
115,42,I Pagul
115,43,Luh Lancah
115,44,I Pagul
115,44,Luh Lancah
115,45,I Pagul
115,45,Luh Lancah
115,49,I Biing
115,51,I Badeng
115,52,Makejang siapne
115,55,Siap I Saa-sangkur
115,56,I grungsang
115,58,Luh Lancah
115,61,Luh Lancah
115,61,I Saa-sangkur
115,63,I Biing
115,63,I Badeng
115,65,Saa-sangkur
115,68,I Grungsang
115,71,I Saa-sangkur
115,72,I Grungsang
115,73,I Pagul
115,76,Luh Lancah
115,80,Bli
115,83,Luh Lancah
115,84,I Selem
115,86,I Biing
115,87,I Selem
115,87,I Biing
115,87,I Grungsang
115,88,I Saa-sangkur
115,92,I Grungsang
115,93,I Saa-sangkur
115,94,I Grungsang
115,95,Luh Lancah
115,99,I Pagul
115,101,Luh Lancah
115,101,Bli
115,101,Bli Pagul
115,101,I Saa-sangkur
115,102,I Pagul
115,103,Beli
115,104,I Saa-sangkur
115,105,I Pagul
115,106,Beli Pagul
115,108,Luh Lancah
115,111,tukang emasne
115,112,Jero tukang
115,113,I tukang emas
115,117,Luh Lancah
115,118,Luh LAncah
115,118,siapne
115,119,Makejang siapne
115,120,I Biing
115,120,I Badeng
115,120,I Saa-sangkur
115,124,siapne
115,125,Ni Luh Lancah
115,126,I Siap Saa-sangkur
115,138,I Saa-sangkur
115,143,Luh Lancah
116,1,I Siap Selem
116,2,I Doglagan
116,3,I Siap Selem
116,4,I Siap Selem
116,4,panak-panakne
116,5,Me
116,6,pianakne kelihan
116,7,me
116,7,pianakne lianan
116,9,I Doglagan
116,11,I Siap Selem
116,11,pianak-pianakne
116,12,I Siap selem
116,12,pianakne
116,13,I Siap Selem
116,14,Meng Kuuk
116,16,Siap Selem
116,16,Jero Meong
116,16,pianak-pianak
116,18,Meng Kuuk
116,18,I Siap Selem
116,18,pianakne
116,20,Meng Kuuk
116,20,I Siap Selem
116,21,I Siap Selem
116,21,pianakne
116,22,I Siap Selem
116,23,Meng Kuuk
116,23,pianak-pianakne
116,25,meme
116,26,me
116,26,panakne
116,26,me
116,26,pianakne
116,26,I Siap Selem
116,26,pianak-pianakne
116,27,Meng Kuuk
116,29,Meme
116,30,pianak I Siap Seleme
116,33,pianakne ane paling keliha
116,34,Siap Selem
116,34,Meng Kuuk
116,34,I Siap Selem
116,36,pianakne lenan
116,36,Siap Selem
116,36,Meng Kuuk
116,37,pianakne I Siap Selem
116,38,I Siap Selem
116,38,I Doglagan
116,38,Meng Kuuk
116,39,I Siap Selem
116,39,I Doglagan
116,40,Cening Doglagan
116,40,Meme
116,41,I Meng Kuuk
116,45,I Siap Selem
116,49,Siap Selem
116,49,I Meng Kuuk
116,51,I Meng Kuuk
116,52,I Doglagan
116,53,I Siap Selem
116,53,pianak-pianakne
116,53,Meme
116,53,panakne
116,54,jero para meong
116,56,I Doglagan
116,56,I Meng Kuuk
116,56,pianak-pianakne
116,57,I Meng Kuuk
116,57,I Doglagan
116,58,I Doglagan
116,59,I Doglagan
116,61,Meng Kuuk
116,61,pianakne
116,62,Doglagan
116,63,Meng Kuuk
116,63,I Doglagan
116,67,I Doglagan
116,69,Meng Kuuk
116,69,I Doglagan
116,70,Meng Kuuk
116,70,I Doglagan
116,71,I Meng Kuuk
116,72,I Doglagan
116,72,I Meng Kuuk
117,3,I Ketimun Mas
117,5,memene
117,6,Cening
117,6,cening
117,6,Ketimun Mas
117,6,meme
117,9,meme
117,9,I Ketimun Mas
117,10,I Raksasa
117,10,Cening
117,10,cening
117,10,Ketimun Mas
117,10,meme
117,10,meme
117,10,I Ketimun Mas
117,11,i meme
117,13,I Raksasa
117,14,I Raksasa
117,15,memenne
117,17,I Ketimun Mas
117,17,Meme
117,21,Memenne
117,22,I Ketimun Mas
117,23,I Raksasa ento
117,24,cening
117,25,memenne
117,26,memenne
117,26,meme
117,26,Cening
117,26,cening
117,29,meme
117,29,I Raksasa
117,30,anak ngangon bebek
117,31,pangangon ento
117,32,I Raksasa
117,32,jero pengangon bebek
117,33,memenne
117,33,I Ketimun Mas
117,33,i pangangon
117,34,I Raksasa
117,36,I pengangon bebek
117,38,I Raksasa
117,38,i pengangon
117,38,I Ketimun Mas
117,40,Cening
117,40,cening
117,40,Ketimun Mas
117,41,meme
117,41,I Ketimun Mas
117,42,memenne
117,44,I Ketimun Mas
117,44,I Raksasa
117,45,I Ketimun Mas
117,46,I Raksasa
117,47,I Ketimun Mas
117,48,I Raksasa
117,49,buta
117,49,bongol
117,50,I Raksasa
117,50,Buta
117,50,Bongol
117,51,I Ketimun Mas
117,52,memenne I Ketimun Mas
117,57,memenne I Ketimun Mas
117,58,I Ketimun Mas
117,58,I Raksasa
117,59,meong
117,59,bikul
117,59,memenne I Ketimun Mas
117,60,Men Ketimun Mas
117,60,Sang Meong
117,60,Sang Bikul
117,61,I Ketimun Mas
117,61,I Raksasa
117,62,I Ketimun Mas
117,63,I Meong
117,63,I Bikul
117,64,I Ketimun Mas
117,65,I Buta
117,65,I Bongol
117,66,I Raksasa
117,67,I Bikul
117,68,I Meong
117,70,I Buta
117,71,meonge
117,71,I Buta
117,72,I Bongol
117,72,meong
117,73,meonge
117,73,Bongol
117,73,I Bongol
117,74,I Bikul
117,75,I Ketimun Mas
117,76,I Meong
117,76,I Bikul
117,77,memenne
117,78,cening
117,78,Ketimun Mas
117,79,Meme
117,79,I Meong
117,79,I Bikul
117,80,I Meong
117,80,I Bikul
118,1,I Aget
118,12,I Aget
118,16,I Aget
118,27,anak luh bajang
118,28,anake luh ento
118,30,anake luh ento
118,35,anake luh ento
118,42,I Aget
118,42,anake ento
118,42,anake luh ento
118,44,anake luh
118,45,anake eluh ento
118,45,I Aget
118,47,Ida Sang Prabu
118,47,I Aget
118,48,anake agung
118,48,kurenan I Agete
118,49,papatih Idane
118,49,kurenan I Agete
118,50,I Aget
118,50,kurenane
118,50,I Aget
118,50,I Aget
118,51,Ane luh
118,52,Ida Sang Prabu
118,52,I Aget
118,53,Ida Sang Prabu
118,53,I Aget
118,54,Ida Sang Prabu
118,54,I Aget
118,55,I Aget
118,55,Ida Anake Agung
118,56,Ida Anake Agung
118,57,panjake
118,57,I Aget
118,58,I Aget
118,59,panjakne Ida Anake Agung
118,59,I Aget
118,60,I Aget
118,60,para panjakne
119,1,pedando
119,2,yuyu berag aking
119,3,yuyune punika
119,4,Yuyune punika
119,5,yuyu punika
119,6,Ida Pedanda
119,6,I Lelipi
119,6,I Guak
119,7,Ida Pedanda
119,8,I Yuyu
119,8,I guak
119,8,I Lelipi
119,9,I Yuyu
119,11,Ida Pedanda
119,12,I Yuyu
119,13,I Yuyu
119,13,Ida Pedanda
120,1,I Lutung
120,1,I Kekua
120,1,I Lutung
120,1,I Kekua
120,2,I Lutung
120,2,I kekua
120,3,I Lutung
120,3,I Kekua
120,4,I Lutung
120,4,I Kekua
120,4,I Lutung
120,4,I Kekua
120,4,Kekua
120,5,I Lutung
120,6,I Kekua
120,12,Lutung
120,12,I Lutung
120,13,I Kekua
120,13,I Lutung
120,14,I Lutung
120,14,I Pekak
120,15,I Pekak dukuh
120,15,I Kekua
120,15,I Kekua
120,15,I Lutung
120,16,I Pekak Dukuh
120,16,I Kekua
120,17,I pekak dukuh
120,17,I Kekua
120,19,I Kekua
120,22,lutung
120,24,niluh kancrung
120,24,I Kekua
120,24,I Kekua
120,24,I lutung
120,27,I Lutung
120,32,I Kekua
120,32,Kekua
120,36,I Pekak dukuh
120,37,I Kekua
120,39,Lutung
120,39,cucune pekak dukuh
120,45,I Pekak dukuh
120,47,I Lutung
120,47,I Kekua
120,47,I Kekua
120,49,adi kekua
120,49,adi
120,49,beli
120,49,beli
120,50,adi
120,50,beli
120,51,I Kekua
120,52,I Kekua
120,52,I Lutung
120,52,Beli lutung
120,52,beli
120,53,I Kekua
120,54,I Lutung
120,54,I Kekua
120,55,I Pekak dukuh
120,55,cucune
120,55,I Kekua
120,55,I Kekua
120,56,lutung
120,56,pekakne
120,56,cucune
120,60,I Pekak dukuh
120,60,cucune
120,65,luh
120,67,lauh kancrung
120,67,Pekak
120,67,kekua
120,67,lutung
120,67,I Pekak dukuh
120,70,luh
120,72,I Kekua
120,73,I Lutung
120,73,I Kekua
120,73,I Pekak Dukuh
120,75,I Lutung
120,77,pekak
120,79,pekak
120,81,dukuh
120,81,pekak
120,81,pekak
120,82,I Pekak dukuh
120,82,I Pekak dukuh
120,83,I Lutung
120,83,I Lutung
120,84,I Lutung
120,87,Ida sang prabu
120,87,parekane
120,87,Ida sang prabu
120,87,parekane
120,87,I Lutung
120,87,parekane
120,87,Ida Sang Prabu
120,88,Ida sang prabu
120,88,I Lutung
120,88,Ida Sang Prabhu
120,88,parekane
120,88,I Lutung
120,89,I Lutung
120,89,Ida Sang Prabu
120,91,lutung
120,92,I Lutung
120,93,Ida sang prabu
120,94,I Lutung
120,95,I Lutung
120,95,Sang prabu
120,101,I Lutung
120,101,Ida Sang prabu
120,101,I Lutung
120,103,I Lutung
120,104,I Yuyu
120,104,I Udang
120,105,I Lutung
120,105,I Udang
120,105,I Yuyu
120,105,Ida Sang Prabu
120,106,kebone
120,106,kebone gede
120,106,I Yuyu
120,106,kebone
120,106,kebone
120,107,I Yuyu
120,107,kebone
120,107,I Udang
120,110,I Yuyu
120,110,udange
