story_id,person,aliases,type,sentence_id,text,is_dialogue,count_lexicon,is_subject,is_object
49,Tokoh-5,"['bapa', 'bapanne']",Antagonist,54, Keto pesaut meme bapanne sambilanga ngeling,0,0.0,1,0
105,Tokoh-8,"['I Sampi Wadak', 'I Sampi', 'Jro Sampi', 'I Sampine', 'Sang Sampi', 'Sampi', 'I sampi', 'I sampi wadak', 'sampi wadak', 'I Sampi Wadake']",Protagonist,29, Matur I Sampi Wadak padalem pesan Cokor I Dewa margi ja kaumah tyange derika Cokor I Dewa ajak titiang,0,4.0,1,1
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,141, Sedekan Ia ngomong keto I Donglen suba teked dinatahne lantas lantas mamunyi kene,0,1.0,1,0
20,Tokoh-13,"['raden galuh', 'Raden Galuh', 'Raden Galuh Pitu', 'galuh pepitu', 'Galuh Pitu', 'Ida Raden Galuh', 'Raden Galuh pitu', 'galuh pitu punika', 'Raden Galuh ajaka papitu', 'Raden Galuh makasami', 'Raden Galuh Pitu makasami']",Antagonist,60, Buin manine Raden Galuh Pitu makasami nenun di duur punyan bingine sesubane kedise manguci saling pasaurin Raden Galuh Pitu magending Raksasa raksasi dong pules ja iba abulan pitung dina,0,1.0,1,1
105,Tokoh-11,"['Me Lutung', 'I Lutung', 'Lutung', 'Men Lutunge', 'I Lutunge', 'meme Lutung', 'me Lutung']",Protagonist,106, Ditu Kedise mapunduh sig umah I Lutunge pada masukan-sukan ada macanda makakedekan,0,0.0,1,0
24,Tokoh-3,"['I Blatuk', 'Blatuk']",Antagonist,6, Masaut I Blatuk Man nguda Baluan Kasautin olih I Baluan Wah cai buin mani semengan kapangandikaang tangkil ka purian saking pangandikan Ida Sang Prabu,0,0.0,1,1
20,Tokoh-1,"['sang Prabu Beksa', 'sang prabu', 'Sang prabu']",Antagonist,28, Gelisin satua buin manine sang prabu makayunan jagi magingsir nuju tongos ane lenan,0,0.0,1,1
12,Tokoh-20,"['Cening', 'cening']",Protagonist,30, Anake odah ento matakon teken I Bintang Lara Ih Cening apa alih Cening mai ka alase dadi cening bani mai ka alase wayah padidian Masaut I Bintang Lara Inggih jero anak odah kalintang pisan tan sadian titiange numadi jadma makawinan titiang rauh mriki saking kapangandikaang antuk Ida Anake Agung ngrereh Gagak Petak pacang anggena tamban rabinida dening rabinida sungkan saking lami pisan tan wenten jadma nyidaang nambanin,0,0.0,1,1
69,Tokoh-2,"['I Siput', 'I Siputane', 'Siput']",Protagonist,8, Sedek dina anu I Siput ajak timpal-timpalne majalan mulih ngliwatin tlaga,0,0.0,1,1
77,Tokoh-3,"['I Macan', 'macan']",Antagonist,14, I Macan ngomong Ih buron apa saja iba bani mai ka alase kai ane kuasa di alase ene,0,3.0,1,1
117,Tokoh-1,"['I Ketimun Mas', 'Ketimun Mas']",Protagonist,75, Suba ada asedengan jlema pesu lantas I Ketimun Mas,0,0.0,1,1
51,Tokoh-1,"['I Keker', 'Keker', 'I keker']",Protagonist,41, Keker bes mara wake segeran maan tetedan liu dini suba Iba nagih mulih,0,2.0,1,0
96,Tokoh-6,['I Sendi'],Antagonist,38, I Sendi,0,0.0,1,0
70,Tokoh-3,"['I Titih', 'Titih', 'Tittih', 'I Titih lua muani']",Antagonist,22, Ngomong I Tuma Ih Tittih eda malu ngutgut ida anake agung,0,1.0,1,0
78,Tokoh-3,"['I Paksi Siung luh', 'Siunge luh', 'luhnyane']",Protagonist,4, Ceritanen pedih reke I Paksi Siung luh ngantenin taluhipun ulung,0,-5.0,1,0
74,Tokoh-1,"['I Jayaprana', 'Jayaprana', 'I Jayaprna', 'I jayaprana', 'Jayaprane']",Protagonist,14, Laut I Jayaprana tresna kapining Ni Layonsari punika taler Ni Layonsari kaliwat seneng kapining Ni Layonsari santukan karsuryanin Jayaprana punika bagus,0,0.0,1,1
60,Tokoh-7,"['I Beduda', 'Beduda']",Antagonist,23, Nak ngudiang telah urek Iba jalane Masaut I Beduda kene munyine,0,0.0,1,1
83,Tokoh-1,"['I Lutung', 'Sang Lutung']",Antagonist,12, Mara keto munyine I Kekua lantas I Lutung masaut belog iba Kekua Cai kaden dueg nglangi yen tuah cai sakti jalan kema sibarengan,0,0.0,1,0
105,Tokoh-17,"['meme', 'memene']",Protagonist,123, Kaden nira meme nepukin sengkala bane tumben makelo pesan magedin memene,0,0.0,1,1
35,Tokoh-3,"['sudagar kacang tanah', 'sudagare ento']",Protagonist,19, Ditu ia marasa bagia pesan mapan idupne suba katulungan teken sudagare ento,0,3.0,1,0
109,Tokoh-2,['biang'],Antagonist,41, Inggih biang titiang wantah sairing,0,0.0,1,0
34,Tokoh-2,"['samong', 'Sang Samong', 'Samong', 'I Samong']",Antagonist,56, Jani nu I Samong dogenan ditu padidiana groeng-groeng tur maselselan nyelselang buat kabelogane bakat baana melog-melog teken I Kancil kanti ia berag arig,0,1.0,1,1
117,Tokoh-2,"['memene', 'meme', 'i meme', 'memenne', 'Meme', 'Memenne', 'memenne I Ketimun Mas', 'Men Ketimun Mas']",Protagonist,59, Kenkenang jani baan madaya Lantas ada kone meong teken bikul kema maekin memenne I Ketimun Mas,0,0.0,1,1
96,Tokoh-5,"['Jro Kelian', 'Jero Kelian', 'Jero Klian', 'Jero Kalian', 'jero', 'jerone']",Antagonist,116, Lantas masaut Jero Klian To Bapa ngelah nasi tuah awaregan lakar nagih ngingu anak abanjar sing salah-salah icang ngidihin bapa nasi,0,1.0,1,1
12,Tokoh-11,"['Rangsasa', 'I Rangsasa', 'I Raksasa']",Protagonist,91, Lantas entungina manik ampuh mati kone I Raksasa bebekan,0,-4.0,1,0
77,Tokoh-5,"['memene', 'Meme', 'meme']",Protagonist,10, ade buron tawah to to ya meme,0,0.0,1,1
98,Tokoh-16,"['timpalne', 'timpal-timpalne']",Antagonist,120, Suba ja ne keto mulih lantas i meong ajaka timpal-timpalne,0,0.0,1,1
61,Tokoh-8,"['ane ngelahang carike', 'anake ane ngelahang carike']",Antagonist,52, Jeg sempala kone baong lelipine aji madik ban anake ane ngelahang carike,0,0.0,1,1
11,Tokoh-9,"['Ceninge', 'Cening']",Antagonist,22, Sawireh saja nulus paripurna kasusatyan Ceninge Cening lakar mangguh kasukan jagar tur sidi mantra,0,0.0,1,1
18,Tokoh-9,"['Hyang Baskara', 'Hyang', 'Betara Hyang Betara']",Protagonist,16, Wusan mamuja ngaturang sembah bakti jeg pramangkin toyan tukad maubah warna dados putih galang nyentak nyuminar miwah ri sinar galang punika ngadeg Hyang Baskara alon napeki Dewi Kunti saha masabda,0,0.0,1,1
26,Tokoh-1,['I Belog'],Antagonist,7, Nglantur buin I Belog memunyi Ne jani rahinan Tilem rencangan Ida Betara kabeh tumedun mapaica waranugraha,0,-4.0,1,0
118,Tokoh-1,['I Aget'],Protagonist,12, Nganti suba gedeg pesan I Aget baan sabilang tingtinga pancingne tuara lenan teken kaang dogen ngetet di pancingne,0,0.0,1,0
88,Tokoh-6,"['Memene', 'i meme']",Antagonist,18, Memene tusing nawang saget teka ne muani laut nyagjag ka paon dapetanga pianake ngeling tur jemaka pada kasihin,0,0.0,1,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,31, Irika raris Ni Diah Tantri ngandikayang parekan mamecikang damar,0,0.0,1,0
33,Tokoh-1,"['kedis sangsiah luh muani', 'i kedis', 'i kedise', 'Kedis Sangsiah', 'kedis']",Protagonist,13, Yan suba i manusa nepukin umah awake ane kaloktah madan Sebun Kedis Sangsiah tusing gigisan gegaok paidepane,0,0.0,1,1
73,Tokoh-1,['I Wingsata'],Antagonist,68, Sakewala jeg makesiab I Wingsata sawireh ane makecos tusing ja udang ane makecos ka sisi tuah lelipi gede-gede tur sahasa nyegut laut ngilit batis I Wingsatane,0,0.0,1,0
57,Tokoh-2,['Pan Cening'],Protagonist,43, Aduh Pan Cening tusing ada apa dini,0,0.0,1,0
47,Tokoh-1,"['jaran', 'I Jaran', 'Jaran']",Protagonist,27, Ditu I Jaran sahasa ngajet tendas I Macane kanti ia ketes glalang gliling kalenger makelo tusing maklisik-klisikan,0,0.0,1,1
49,Tokoh-3,['timpalne'],Protagonist,20, Keto buin timpalne ngorahin,0,0.0,1,0
12,Tokoh-15,"['Dewi Supraba', 'dedari Supraba', 'Ida Dedari Supraba', 'Ni Supraba', 'Ni supraba', 'dedari Suprabane']",Protagonist,59, kacerita disubane dedari Supraba suud kayeh ukana nyaluk baju dadi tusing ada lantas ibuk pakayunanne tur rereh Ida masih tuara tepukina ditu laut dedari Supraba ngandika Dong nyen sih nyemak bajun titiange yen manusa yen memedi dong ulihang ja Mara keto pangandikan dedarine lantas mamesu I Bintang Lara,0,4.0,1,0
53,Tokoh-5,"['Krama desa Mandara Giri', 'krama desane', 'para krama desane']",Protagonist,65, Buin manine pasemengan kulkule suba katepak bulus ngwangsitin krama desane apanga tragia ngaba saang muah gegawan,0,0.0,1,0
105,Tokoh-11,"['Me Lutung', 'I Lutung', 'Lutung', 'Men Lutunge', 'I Lutunge', 'meme Lutung', 'me Lutung']",Protagonist,164, Be meme Lutung dadi mara meme teka to apa sun meme,0,0.0,1,1
77,Tokoh-1,['Ni Mesaba'],Protagonist,5, Bih demene Ni Mesaba ajak Ni Wingsali nepukin amah-amahan ane nguda-nguda,0,0.0,1,0
66,Tokoh-1,['I Menceng'],Antagonist,2, I Menceng ngoyong di sisin alase melen ngajak I Polos,0,0.0,1,0
54,Tokoh-1,['I Kerug'],Antagonist,61, Pisagane I Kerug gedeg basangne awinan I Kerug tusing nyidaang mayah,0,0.0,1,0
65,Tokoh-2,"['I Kakua', 'I Kakuane', 'Kakuane', 'kakuane']",Protagonist,22, Masaut I Kakua kene Diastun Iba bagus janjang sawireh kai ane ngelah pedumane cendek kai tusing maang Iba sawireh kai dot pesan nganten,0,0.0,1,0
43,Tokoh-1,"['I Rajapala', 'Irajapala']",Protagonist,5, Gelisang satua I Rajapala makinkin bakal nangun kerti ke alas gunung,0,0.0,1,0
71,Tokoh-8,['I cening'],Antagonist,31, Masaut memene nah lamun keto dini suba pejang I cening meme ngajak,0,0.0,1,0
100,Tokoh-5,"['Raden Galuh', 'Cening Galuh', 'cening']",Protagonist,18, Aji aji dija nika i biang Masaur lantas ajin idane beh cening biang ceninge anak luas i telun kayang jani tonden teka,0,0.0,1,0
37,Tokoh-1,"['I Cicing Gudig', 'Cicing Gudig', 'Cicing gudig']",Antagonist,32, kacerita sai-sai kone I Cicing Gudig ngraosin anak mawikara,0,0.0,1,1
53,Tokoh-1,"['punyan kepuh gede tur tegeh', 'I Kepuh', 'Kepuh']",Antagonist,28, I Kepuh liang pesan kenehne,0,0.0,1,1
4,Tokoh-2,"['I Ngurang Rangsasa', 'Ida Anak Agung Ngurah Rangsasa', 'I Ngurah Rangsasa', 'I Ngurah', 'Ngurah']",Antagonist,27, kacerita ne mangkin I Ngurah Rangsasa duaning ida mawala akidik matilesang angga kocap ida nylibsib makta ayam ka tengah kalangane,0,0.0,1,1
86,Tokoh-1,"['macan', 'I Macan', 'Macan']",Antagonist,4, I Meng ia anak duweg ento awanane I Macan maguru teken I Meng,0,0.0,1,1
96,Tokoh-5,"['Jro Kelian', 'Jero Kelian', 'Jero Klian', 'Jero Kalian', 'jero', 'jerone']",Antagonist,104, Wau rauh nika Jero Kelian durusang drikaan mlinggih Niki jero krama banjar wau rauh nika sareng sami Krama banjar wau rauh nika sareng sami,0,0.0,1,1
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,75, Enggal-enggalanga ban I Donglen negulang sampinne di badanne ngejang tenggala lantas Ia ka metene medem,0,0.0,1,0
75,Tokoh-2,"['rare ngeling', 'rare ne ngeling punika', 'rarene punika', 'rare punika', 'Rarene punika']",Protagonist,7, Diba udane rauh ring setra pabajangan pirng dane wenten rare ngeling ring setra pabajangan raris desekin dane tur alon-alon dane mamargi,0,3.0,1,0
105,Tokoh-11,"['Me Lutung', 'I Lutung', 'Lutung', 'Men Lutunge', 'I Lutunge', 'meme Lutung', 'me Lutung']",Protagonist,117, Keto kone I Lutung ngengap plyatne critanne ento umah I Rangsasa,0,0.0,1,1
115,Tokoh-5,"['I Grungsung', 'I Grungsang', 'I grungsang']",Protagonist,56, Ebeta baan I grungsang,0,0.0,1,1
40,Tokoh-2,"['kedis perit', 'kedise']",Protagonist,14, Ditu kedise mamunyi pacruet,0,0.0,1,0
20,Tokoh-14,"['raksasa', 'I Raksasa']",Antagonist,83, I Raksasa ngelur naanang sakit tur sakit bolne,0,0.0,1,1
23,Tokoh-2,['I Balu Kanginan'],Antagonist,24, Yeh Beli Kawanan mara teka keto I Balu Kanginan,0,0.0,1,0
74,Tokoh-6,"['prabekel sami', 'prabekel sareng sinamian', 'prebekel']",Antagonist,39, Ring alas Celuk Trima Jayaprana sampun merasa santukan ragan nyane pacang kepademan irika kawacen olih prebekel sualapatra saking Ida sane mabaos Eh cai Jayaprana Cai manusa tusing maguna,0,0.0,1,0
75,Tokoh-1,"['gurun pagep', 'dane Gurun Pagep', 'Dane gurun pagep', 'dane gurun pagep']",Protagonist,22, Pangandikan dane gurun pagep yan jani ajak nyai mulih pianak nyaine masih tulus nyai bakal lacur jani depang malu dini apang nganti tutug abulan pitung dina mara dadi ajak mulih,0,1.0,1,1
63,Tokoh-2,"['I Mandalane', 'I Mandala']",Antagonist,37, I Mandala masih tusing cumpu mamantu teken I Widara,0,0.0,1,0
25,Tokoh-9,"['Cening', 'i cening']",Protagonist,24, Sue sampun titiang iriki wau titiang neda toyan kuud jag beling titiang madue raris pianak puniki i cening,0,0.0,1,1
48,Tokoh-1,"['Kasiapa Kepuh', 'Kasiape Kepuh', 'I Kasiape Kepuh', 'punyan Kasiape Kepuh']",Antagonist,30, Ditu lantas ia saling jaga ajaka dadua mapan sube patuh itungane I Kasiape Kepuh ane jani suba kekemit olih I Wiala Raja tur maumah ring gowoh Kasiape Kepuh,0,0.0,1,1
114,Tokoh-4,"['semute-semute', 'Semute ento', 'Semute', 'Semut-semut', 'semut-semut', 'Makatelu semute ento']",Antagonist,35, Semute ento tusing ada len tuah I Semangah,0,0.0,1,1
82,Tokoh-2,"['I Kekua', 'Kekua']",Antagonist,13, I Kekua nyelihsih pesu lantas ngancing krangkenge,0,0.0,1,1
69,Tokoh-2,"['I Siput', 'I Siputane', 'Siput']",Protagonist,13, Ditu ia ngorahang lakar malombateken I Siput,0,0.0,1,1
105,Tokoh-18,"['I Patih', 'Kaka patih', 'kaka patih']",Protagonist,269, Mara dane teked jumahan tangkejut I Patih wireh ada anak bajang bwin jegeg ditu padidina,0,7.0,1,0
28,Tokoh-2,"['Pan Sari', 'Pan sari']",Antagonist,27, Ngraos Pan Sari Nah Cai Belog sawireh sanggahe suba tuduhan keneh bapane bakal ngaraabin sanggahe baan eduk buin mani bapa ngidih olas teken Cai bakal ajak bapa ngalih eduk ka alase Keto abetne Pan Sari,0,-2.0,1,1
43,Tokoh-3,"['I Durma', 'I durma', 'Cening Durma', 'cening Durma', 'cening']",Protagonist,14, Ditu di pasraman Jero Dukuh cening mlajah sambilang ngayah,0,0.0,1,0
16,Tokoh-1,"['Cicing Alas', 'I Cicing Alas']",Antagonist,8, Kenken kasujatian caine apa sandang tulungin Icang pelih ngelekang mamahan saut I Cicing Alas,0,0.0,1,1
99,Tokoh-16,"['gadagan sarapa', 'I gadagan', 'gadagane', 'gadaganne']",Antagonist,77, Ngomong lantas I gadagan teken I meyong meyong lakar kenkenang tiang lakar amah awake keto meyonge mesaut,0,1.0,1,0
115,Tokoh-2,"['Ni Luh Lancah', 'Luh Lancah', 'Luh LAncah']",Antagonist,43, Sapana baan Luh Lancah Nunas kisane jemakine kisane abana ka paon,0,0.0,1,1
30,Tokoh-2,"['merine ento', 'Merine bengil ento', 'merine', 'ri', 'merin titiange', 'merin icange', 'meri', 'merine Pan Meri', 'meri icange', 'Meri icange', 'merine bengil ento', 'meri Pan Meri']",Protagonist,24, Len suba sandikaon buin kejep dogen suba peteng sinah lakar tusing tepuk apa Uyang paling kone Pan Meri sada sedih merine tuara tepuka,0,-5.0,1,1
49,Tokoh-1,"['I Kecut', 'I kecut', 'Kecut']",Antagonist,6, Ah dija ada dagdag candung Kecut keto kone buin Dadong Getget,0,0.0,1,0
65,Tokoh-1,"['I Lutung', 'Lutung', 'I Lutunge']",Antagonist,24, Sawireh I Lutung suba ditu matekepan lantas I Kakua ngencolang malaib ka tukade,0,0.0,1,1
86,Tokoh-1,"['macan', 'I Macan', 'Macan']",Antagonist,27, Nanging I Meng tusing pesan nyak ngajahin I Macan,0,0.0,1,1
57,Tokoh-1,"['I Langgana', 'langgana', 'Langgana', 'I Langganane']",Protagonist,46, Disubane maan tutur keto uli Pan Cening jeg prajani kone I Langgana nyak ngalih bibit kacang tomat muah tabia,0,0.0,1,1
10,Tokoh-2,"['panjake', 'Panjake', 'panjak', 'panjaki dane']",Protagonist,31, Mawanan panjake makejang pada lega tur jemet magarapan,0,4.0,1,1
42,Tokoh-6,"['kedis curik lue muani', 'I Curik ane muani', 'curike ane luane', 'curike ane muani', 'jrone kedis curik', 'jrone', 'kedise', 'I kedis curik']",Protagonist,121, Suud kedise mamunyi keto lantas makadua makeber laut ilang,0,0.0,1,0
89,Tokoh-2,"['Men Tiwas', 'Tiwas']",Protagonist,21, Encol ia ka umah Men Tiwas laut ngomong Ih Tiwas ene baase enu misi latah dadua jani uliang baas icange yen suba majakan ento suba aba mai,0,-3.0,1,1
64,Tokoh-1,"['I Lutung', 'Lutung', 'Tung', 'I utung']",Antagonist,58, I Lutung peluh pidit ulian jejeh,0,-3.0,1,1
75,Tokoh-5,"['pianak ipun', 'pianake', 'pianaknyaine']",Protagonist,26, Sampun pianak ipun matuuh pitung tiban durus ipun lacur padem pianak ipun keni gering,0,0.0,1,0
43,Tokoh-6,"['bapa', 'Bapane', 'bapane']",Protagonist,12, Bapane nglanturang mapitutur Cening Durma awak enu cerik patut cening seleg malajahang awak,0,4.0,1,1
115,Tokoh-6,"['I Saa-sangkur', 'Saa-sangkur', 'I Siap Saa-sangkur', 'Siap I Saa-sangkur']",Protagonist,93, Saget I Saa-sangkur makeber tuun katekok-katekok munyine jangih,0,0.0,1,1
43,Tokoh-3,"['I Durma', 'I durma', 'Cening Durma', 'cening Durma', 'cening']",Protagonist,21, Keto masih eda cening ngadu daya lengit ngekadaya nyengkalen anak,0,0.0,1,0
49,Tokoh-1,"['I Kecut', 'I kecut', 'Kecut']",Antagonist,19, Ambul tusing anggona kurenan tekan I Kecut ia lakar mati buin jani,0,-4.0,1,1
97,Tokoh-1,"['Pan Balang Tamak', 'Pan Balang Tamake']",Antagonist,42, Payu baangina titi gantin Pan Balang Tamake tuara kena danda,0,0.0,1,0
109,Tokoh-1,"['Dewi Kunti', 'Ida Dewi Kunti']",Protagonist,27, Kacawis atur Dewi Kunti olih Sang Pandita,0,0.0,1,0
10,Tokoh-4,"['Ida Batari Sri', 'ida batara', 'Ida Batara']",Protagonist,67, Laut ngaturang bibit padi paican Ida Betari Sri,0,0.0,0,0
41,Tokoh-4,['somah ipune'],Protagonist,24, Sinah ne jani i dewek tusing lakar malipetan mulih ceg prajani ia inget teken pianak Ian somah ipune jumah,0,0.0,1,0
107,Tokoh-9,"['Ida Ula Deles', 'Ula Deles']",Antagonist,7, Buat kalanguan kayunida di sajeroning pamargi manggihin Ida Ula Deles makarma sareng Naga Gini putran Sang Ananta Boga,0,0.0,1,1
78,Tokoh-5,['meme'],Protagonist,15, Bas kaliwat ichan Widhine teken meme,0,0.0,1,0
101,Tokoh-1,['Pan Mangut'],Protagonist,28, Sabilang semengan Pan Mangut ngaritang padang lakar amah-amahan sampi miwah godelne,0,0.0,1,0
25,Tokoh-3,"['I Basang Siap', 'basang siap']",Protagonist,4, I Basang Siap lantas kapangandikaang ngutang ka tengah alase,0,0.0,1,1
9,Tokoh-1,"['I Belog', 'Belog']",Antagonist,44, Sambilanga ngomong keto lantas bregedega memene ban I Belog paida entunganga ka semere,0,-4.0,1,1
110,Tokoh-3,['Sang Lanjana'],Protagonist,32, Di subane paek encol Sang Lanjana mencegan di tendas Sang Muune sambilange nyohcoh tendasne,0,0.0,1,0
16,Tokoh-6,"['I Lembu', 'Lembu']",Protagonist,33, Kewala da sebet icang nyidang nujuhin cai tongos maubad saut I Lembu,0,-3.0,1,1
2,Tokoh-2,"['I Kerkuak', 'Kerkuak', 'kerkuak']",Antagonist,33, Ditu lantas I Cicing gudig ngamah be kema lantas I Kerkuak ngalih I Angsa,0,0.0,1,1
117,Tokoh-5,"['buta', 'Buta', 'I Buta']",Antagonist,70, Dingeha kriet-kriet teken I Buta Apa sih krepet-krepet ditu Ngeong keto munyin meonge,0,0.0,1,1
18,Tokoh-11,"['Cening', 'cening']",Protagonist,20, Nenten Dewi uning napi paican Hyang Dewa sane puja cening Nenten ngejer panyawis Dewi Kunti,0,0.0,1,1
61,Tokoh-7,"['retunne', 'ratunne', 'ratun katak', 'ratun katake', 'Ratun Katake', 'I Ratun Katak']",Antagonist,43, Konyang jani ataga soroh katake ban ratunne apanga menek di tundun I Lelipi Gadang,0,0.0,1,0
107,Tokoh-1,"['Sang Prabhu Aji Dharma', 'Sang Prabhu Aji Dharma Wirosa', 'Sang Prabu Aji Dharma', 'Sang Aji Dharma']",Protagonist,30, Caeritayang jani suba gede ngalinus apine di pangesengan layon rabinne agia Sang Aji Dharma mabusana sarwa putih lakar masatya malabuh geni,0,2.0,1,0
105,Tokoh-2,"['Ida Raden Galuh Daha', 'I Nanak Galuh', 'Raden Galuh', 'Ida Raden Galuh', 'Raden Galuhe', 'Raden Galuh', 'Galuh Daha', 'raden galuh', 'I Raden Galuhe', 'I Radem Galuh', 'i raden galuh', 'ratu Raden Galuh', 'galuh Daha', 'I Galuh Daha']",Protagonist,275, Katakenin lantas Raden Galuh antuk Raden Mantri,0,5.0,1,1
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,117, Mara keto pamunyin kedise ento lantas odoga ban I Donglen tur Ia mamunyi kene,0,0.0,1,0
4,Tokoh-2,"['I Ngurang Rangsasa', 'Ida Anak Agung Ngurah Rangsasa', 'I Ngurah Rangsasa', 'I Ngurah', 'Ngurah']",Antagonist,18, Yan suba budal walan Ngurahe marupa arta brana bantas atenga mareren nyen Ngurah makaklecan mapan tan wenang anake dadi Bupati ngalih kasukan saking matajen Wus mawuwus asapunika raris Ida Sanghyang Sambu ngambil watu saha kapuja dados ayam ijo biru mata ireng kadi makukus tegil putih kadi malem bulu manukipun putih mua ireng,0,4.0,1,0
120,Tokoh-1,"['I Lutung', 'Lutung', 'lutung', 'I lutung']",Antagonist,88, Gelisin satua enggal sampun kocap kenak Ida sang prabu sangkanin tamba ane aturanga teken I Lutung irika raris Ida Sang Prabhu ngutus parekane ngerereh I Lutung mangda tangkil kapuri pacang kaicen upah,0,2.0,1,1
14,Tokoh-4,"['ula aya ageng pisan', 'ula aya punika', 'ula ayane punika', 'Ula ayane punika', 'ulane punika', 'ula']",Antagonist,21, Sesampune ula aya punika kaborehin miwah kauruturut raris ula ayane punika wehina nasi,0,0.0,1,1
120,Tokoh-4,"['niluh kancrung', 'luh', 'lauh kancrung']",Protagonist,65, engken luh gelur,0,0.0,1,0
93,Tokoh-10,"['ajine', 'Ajindane']",Protagonist,19, Dane I Gusti Ayu Biang raindane Ki Patih Bandeswarya uning ring indik rakane asapunika raris gelis ngesengin putrane Ni Diah Tantri kapangandikayang nunasang ring ajine makajalaran dane kadi kalangkung sungkawa ring kayun,0,3.0,1,0
17,Tokoh-1,"['Ni Jepun', 'Dadong Jepun', 'Dadong', 'Dong']",Protagonist,55, Dadong Jepun lantas nuju ka warung tongos ia biasa mabelanja,0,0.0,1,1
22,Tokoh-1,"['I Kedis Puuh', 'I Puuh']",Protagonist,60, Icang suba ne i gook sebun Caine mai macelep Disubane keto dingeha jeg prejani I Kedis Puuh malaib sawireh ia nawang tusing ada sebun ane bisa ngraos keto,0,0.0,1,0
92,Tokoh-4,"['anake jada punika', 'anake jada']",Antagonist,25, Asapunika pajar anake jada punika ngraris ical,0,-2.0,1,1
59,Tokoh-6,"['I Lelipi', 'Lipi', 'I lelipi']",Antagonist,12, Saih I Lelipi lipan celedu tur ane lenan mekejanng ngelah upas,0,0.0,1,1
64,Tokoh-1,"['I Lutung', 'Lutung', 'Tung', 'I utung']",Antagonist,7, Paling malah tegarang lakar kaalih di umahne I Lutung lantas majalan nuju umahne I Kekua,0,0.0,1,1
94,Tokoh-2,"['Ida Raden Galuh Daha', 'Ida Raden Galuh', 'Raden Galuh', 'Ida Raden Gal uh', 'I Galuh Daha', 'Cening Nanak Galuh']",Protagonist,38, Jero Dukun Jero Dukun dija keniang Jerone tugelan kambene puniki Masaut Ida Raden Galuh Nah mantri Koripan jani apang cai nawang awake ngorahin cai buat tugelan kambene ene,0,0.0,1,1
